Exchange Date,Close,Net,%Chg,Open,Low,High,log_return
23-Nov-2020,"3,577.5904",+20.0466,+0.5635%,"3,577.5904","3,577.5904","3,577.5904",0.005619138
20-Nov-2020,"3,557.5438",-24.3231,-0.6791%,"3,557.5438","3,557.5438","3,557.5438",-0.006813782
19-Nov-2020,"3,581.8669",+14.0778,+0.3946%,"3,581.8669","3,581.8669","3,581.8669",0.003938041
18-Nov-2020,"3,567.7891",-41.7426,-1.1565%,"3,567.7891","3,567.7891","3,567.7891",-0.011631937
17-Nov-2020,"3,609.5317",-17.3759,-0.4791%,"3,609.5317","3,609.5317","3,609.5317",-0.004802343
16-Nov-2020,"3,626.9076",+41.7541,+1.1646%,"3,626.9076","3,626.9076","3,626.9076",0.011579094
13-Nov-2020,"3,585.1535",+48.1440,+1.3611%,"3,585.1535","3,585.1535","3,585.1535",0.013519694
12-Nov-2020,"3,537.0095",-35.6509,-0.9979%,"3,537.0095","3,537.0095","3,537.0095",-0.010028932
11-Nov-2020,"3,572.6604",+27.1273,+0.7651%,"3,572.6604","3,572.6604","3,572.6604",0.007621999
10-Nov-2020,"3,545.5331",-4.9663,-0.1399%,"3,545.5331","3,545.5331","3,545.5331",-0.00139974
09-Nov-2020,"3,550.4994",+41.0629,+1.1701%,"3,550.4994","3,550.4994","3,550.4994",0.011632786
06-Nov-2020,"3,509.4365",-1.0111,-0.0288%,"3,509.4365","3,509.4365","3,509.4365",-0.000288067
05-Nov-2020,"3,510.4476",+67.0105,+1.9460%,"3,510.4476","3,510.4476","3,510.4476",0.019273421
04-Nov-2020,"3,443.4371",+74.2805,+2.2047%,"3,443.4371","3,443.4371","3,443.4371",0.021807684
03-Nov-2020,"3,369.1566",+58.9152,+1.7798%,"3,369.1566","3,369.1566","3,369.1566",0.017641329
02-Nov-2020,"3,310.2414",+40.2823,+1.2319%,"3,310.2414","3,310.2414","3,310.2414",0.01224364
30-Oct-2020,"3,269.9591",-40.1537,-1.2131%,"3,269.9591","3,269.9591","3,269.9591",-0.01220479
29-Oct-2020,"3,310.1128",+39.0854,+1.1949%,"3,310.1128","3,310.1128","3,310.1128",0.011878142
28-Oct-2020,"3,271.0274",-119.6570,-3.5290%,"3,271.0274","3,271.0274","3,271.0274",-0.035927664
27-Oct-2020,"3,390.6844",-10.2838,-0.3024%,"3,390.6844","3,390.6844","3,390.6844",-0.003028367
26-Oct-2020,"3,400.9682",-64.4190,-1.8589%,"3,400.9682","3,400.9682","3,400.9682",-0.018764217
23-Oct-2020,"3,465.3872",+11.8970,+0.3445%,"3,465.3872","3,465.3872","3,465.3872",0.003439001
22-Oct-2020,"3,453.4902",+17.9347,+0.5220%,"3,453.4902","3,453.4902","3,453.4902",0.005206742
21-Oct-2020,"3,435.5555",-7.5613,-0.2196%,"3,435.5555","3,435.5555","3,435.5555",-0.002198477
20-Oct-2020,"3,443.1168",+16.1927,+0.4725%,"3,443.1168","3,443.1168","3,443.1168",0.004714013
19-Oct-2020,"3,426.9241",-56.8837,-1.6328%,"3,426.9241","3,426.9241","3,426.9241",-0.016462796
16-Oct-2020,"3,483.8078",+0.4664,+0.0134%,"3,483.8078","3,483.8078","3,483.8078",0.000133885
15-Oct-2020,"3,483.3414",-5.3246,-0.1526%,"3,483.3414","3,483.3414","3,483.3414",-0.001527423
14-Oct-2020,"3,488.6660",-23.2639,-0.6624%,"3,488.6660","3,488.6660","3,488.6660",-0.006646287
13-Oct-2020,"3,511.9299",-22.2861,-0.6306%,"3,511.9299","3,511.9299","3,511.9299",-0.006325777
12-Oct-2020,"3,534.2160",+57.0817,+1.6416%,"3,534.2160","3,534.2160","3,534.2160",0.016283015
09-Oct-2020,"3,477.1343",+30.3059,+0.8792%,"3,477.1343","3,477.1343","3,477.1343",0.008753974
08-Oct-2020,"3,446.8284",+27.3791,+0.8007%,"3,446.8284","3,446.8284","3,446.8284",0.007974989
07-Oct-2020,"3,419.4493",+58.4972,+1.7405%,"3,419.4493","3,419.4493","3,419.4493",0.017255218
06-Oct-2020,"3,360.9521",-47.6747,-1.3986%,"3,360.9521","3,360.9521","3,360.9521",-0.014085215
05-Oct-2020,"3,408.6268",+60.1831,+1.7973%,"3,408.6268","3,408.6268","3,408.6268",0.017813842
02-Oct-2020,"3,348.4437",-32.3549,-0.9570%,"3,348.4437","3,348.4437","3,348.4437",-0.009616283
01-Oct-2020,"3,380.7986",+17.7996,+0.5293%,"3,380.7986","3,380.7986","3,380.7986",0.005278818
30-Sep-2020,"3,362.9990",+27.5241,+0.8252%,"3,362.9990","3,362.9990","3,362.9990",0.008218067
29-Sep-2020,"3,335.4749",-16.1247,-0.4811%,"3,335.4749","3,335.4749","3,335.4749",-0.004822656
28-Sep-2020,"3,351.5996",+53.1427,+1.6111%,"3,351.5996","3,351.5996","3,351.5996",0.015982971
25-Sep-2020,"3,298.4569",+51.8693,+1.5977%,"3,298.4569","3,298.4569","3,298.4569",0.015850278
24-Sep-2020,"3,246.5876",+9.6672,+0.2987%,"3,246.5876","3,246.5876","3,246.5876",0.002982092
23-Sep-2020,"3,236.9204",-78.6459,-2.3720%,"3,236.9204","3,236.9204","3,236.9204",-0.024006055
22-Sep-2020,"3,315.5663",+34.5073,+1.0517%,"3,315.5663","3,315.5663","3,315.5663",0.010462202
21-Sep-2020,"3,281.0590",-38.4068,-1.1570%,"3,281.0590","3,281.0590","3,281.0590",-0.01163763
18-Sep-2020,"3,319.4658",-37.5442,-1.1184%,"3,319.4658","3,319.4658","3,319.4658",-0.01124683
